Painting,Vertices,Vertices Per Polygon,Replication,MSE
Mona Lisa,240,3,1,770.1110648148148
Mona Lisa,240,3,1,781.0436111111111
Mona Lisa,240,3,1,789.4066203703702
Mona Lisa,240,3,2,762.4703240740739
Mona Lisa,240,3,2,767.608935185185
Mona Lisa,240,3,2,722.7022685185185
Mona Lisa,240,3,2,759.2901157407408
Mona Lisa,240,3,2,824.5007407407409
Mona Lisa,240,4,1,771.3488425925926
Mona Lisa,240,4,1,792.5299537037038
Mona Lisa,240,4,1,738.4732175925926
Mona Lisa,240,4,1,814.2794444444444
Mona Lisa,240,4,1,777.4422916666666
Mona Lisa,240,4,2,838.7461574074074
Mona Lisa,240,4,2,841.5842592592592
Mona Lisa,240,4,2,809.5327314814815
Mona Lisa,240,4,2,714.3852777777777
Mona Lisa,240,4,2,825.9751851851853
Mona Lisa,240,5,1,874.3963888888889
Mona Lisa,240,5,1,789.6673842592592
Mona Lisa,240,5,1,750.8663194444445
Mona Lisa,240,5,1,794.9806944444445
Mona Lisa,240,5,1,778.9566898148148
Mona Lisa,240,5,2,804.8644212962962
Mona Lisa,240,5,2,803.4136342592592
Mona Lisa,240,5,2,778.2093518518518
Mona Lisa,240,5,2,809.4892361111113
Mona Lisa,240,5,2,771.2420833333333
Mona Lisa,240,6,1,824.8847222222223
Mona Lisa,240,6,1,795.7747453703703
Mona Lisa,240,6,1,861.8189583333333
Mona Lisa,240,6,1,814.6581018518518
Mona Lisa,240,6,1,813.9429861111113
Mona Lisa,240,6,2,865.6093055555556
Mona Lisa,240,6,2,832.9727546296298
Mona Lisa,240,6,2,778.5687037037038
Mona Lisa,240,6,2,828.5931018518518
Mona Lisa,240,6,2,828.7916898148147
Mona Lisa,300,3,1,675.8736805555557
Mona Lisa,300,3,1,707.8746296296298
Mona Lisa,300,3,1,694.3221296296298
Mona Lisa,300,3,1,684.9704166666667
Mona Lisa,300,3,1,694.8568055555555
Mona Lisa,300,3,2,704.1007407407408
Mona Lisa,300,3,2,693.8630555555555
Mona Lisa,300,3,2,687.2360185185187
Mona Lisa,300,3,2,724.4966666666667
Mona Lisa,300,3,2,720.8345601851853
Mona Lisa,300,4,1,731.9352314814814
Mona Lisa,300,4,1,744.9607407407408
Mona Lisa,300,4,1,693.0733333333334
Mona Lisa,300,4,1,741.4052546296298
Mona Lisa,300,4,1,755.4462962962963
Mona Lisa,300,4,2,711.9908333333333
Mona Lisa,300,4,2,698.9994675925926
Mona Lisa,300,4,2,757.8367592592592
Mona Lisa,300,4,2,729.8133564814815
Mona Lisa,300,4,2,744.1868055555556
Mona Lisa,300,5,1,732.2208564814815
Mona Lisa,300,5,1,755.2945833333333
Mona Lisa,300,5,1,747.0878472222223
Mona Lisa,300,5,1,721.2292361111113
Mona Lisa,300,5,1,730.9323148148147
Mona Lisa,300,5,2,720.6715277777777
Mona Lisa,300,5,2,754.3660648148148
Mona Lisa,300,5,2,769.9819675925926
Mona Lisa,300,5,2,720.5736805555556
Mona Lisa,300,5,2,722.8798148148147
Mona Lisa,300,6,1,774.6347222222223
Mona Lisa,300,6,1,788.3257407407408
Mona Lisa,300,6,1,754.9108564814815
Mona Lisa,300,6,1,753.9082407407408
Mona Lisa,300,6,1,799.0231018518518
Mona Lisa,300,6,2,784.3690740740741
Mona Lisa,300,6,2,743.093125
Mona Lisa,300,6,2,746.1123148148148
Mona Lisa,300,6,2,774.69625
Mona Lisa,300,6,2,783.5495601851852
Mona Lisa,600,3,1,558.0179398148148
Mona Lisa,600,3,1,596.6118981481483
Mona Lisa,600,3,1,604.1099537037038
Mona Lisa,600,3,1,574.795300925926
Mona Lisa,600,3,1,578.7661111111112
Mona Lisa,600,3,2,571.1375231481481
Mona Lisa,600,3,2,591.9749305555556
Mona Lisa,600,3,2,577.9716898148148
Mona Lisa,600,3,2,587.0642361111112
Mona Lisa,600,3,2,566.5443287037037
Mona Lisa,600,4,1,591.6333564814814
Mona Lisa,600,4,1,610.5753472222223
Mona Lisa,600,4,1,628.2340509259259
Mona Lisa,600,4,1,563.7496064814815
Mona Lisa,600,4,1,580.1025462962963
Mona Lisa,600,4,2,574.4585648148147
Mona Lisa,600,4,2,582.759050925926
Mona Lisa,600,4,2,572.9975231481483
Mona Lisa,600,4,2,599.77
Mona Lisa,600,4,2,565.1268981481481
Mona Lisa,600,5,1,618.6220138888889
Mona Lisa,600,5,1,651.7250462962962
Mona Lisa,600,5,1,639.9952083333334
Mona Lisa,600,5,1,630.8405787037037
Mona Lisa,600,5,1,634.8001851851852
Mona Lisa,600,5,2,585.2341435185185
Mona Lisa,600,5,2,626.2488425925926
Mona Lisa,600,5,2,611.9109953703704
Mona Lisa,600,5,2,599.4936342592592
Mona Lisa,600,5,2,639.0918518518519
Mona Lisa,600,6,1,609.1014351851852
Mona Lisa,600,6,1,624.2672685185186
Mona Lisa,600,6,1,653.6764351851851
Mona Lisa,600,6,1,615.716875
Mona Lisa,600,6,1,663.2365046296296
Mona Lisa,600,6,2,588.4022916666668
Mona Lisa,600,6,2,627.6084027777778
Mona Lisa,600,6,2,624.4431944444443
Mona Lisa,600,6,2,616.1511111111113
Mona Lisa,600,6,2,617.5924768518519
Mona Lisa,900,3,1,529.4933333333332
Mona Lisa,900,3,1,524.0660648148148
Mona Lisa,900,3,1,511.43738425925926
Mona Lisa,900,3,1,526.5835416666666
Mona Lisa,900,3,1,516.673587962963
Mona Lisa,900,3,2,535.6677083333333
Mona Lisa,900,3,2,512.2966203703704
Mona Lisa,900,3,2,494.762037037037
Mona Lisa,900,3,2,526.7719675925924
Mona Lisa,900,3,2,503.1203703703704
Mona Lisa,900,4,1,561.6858333333333
Mona Lisa,900,4,1,526.7659953703703
Mona Lisa,900,4,1,537.6657407407407
Mona Lisa,900,4,1,562.830787037037
Mona Lisa,900,4,1,539.0332175925927
Mona Lisa,900,4,2,547.5252777777778
Mona Lisa,900,4,2,542.1218518518518
Mona Lisa,900,4,2,536.9109953703704
Mona Lisa,900,4,2,533.2253935185186
Mona Lisa,900,4,2,522.1885185185185
Mona Lisa,900,5,1,543.9557175925926
Mona Lisa,900,5,1,547.5287962962963
Mona Lisa,900,5,1,552.2726388888889
Mona Lisa,900,5,1,564.6797222222223
Mona Lisa,900,5,1,539.1083333333332
Mona Lisa,900,5,2,544.6667361111113
Mona Lisa,900,5,2,536.6018518518518
Mona Lisa,900,5,2,544.0084953703704
Mona Lisa,900,5,2,567.8023611111112
Mona Lisa,900,5,2,525.6502083333334
Mona Lisa,900,6,1,570.2111805555555
Mona Lisa,900,6,1,570.0781481481481
Mona Lisa,900,6,1,577.5300925925926
Mona Lisa,900,6,1,554.1821296296297
Mona Lisa,900,6,1,577.2445601851853
Mona Lisa,900,6,2,593.3881712962963
Mona Lisa,900,6,2,555.1832870370371
Mona Lisa,900,6,2,587.8643287037038
Mona Lisa,900,6,2,561.883425925926
Mona Lisa,900,6,2,559.2598379629628
Mona Lisa,1200,3,1,482.24175925925925
Mona Lisa,1200,3,1,469.5412962962963
Mona Lisa,1200,3,1,483.28611111111115
Mona Lisa,1200,3,1,502.92224537037043
Mona Lisa,1200,3,1,496.3205787037037
Mona Lisa,1200,3,2,514.8164583333332
Mona Lisa,1200,3,2,484.86796296296296
Mona Lisa,1200,3,2,471.3853703703704
Mona Lisa,1200,3,2,482.5244907407408
Mona Lisa,1200,3,2,498.67400462962956
Mona Lisa,1200,4,1,516.8372685185185
Mona Lisa,1200,4,1,537.4178472222222
Mona Lisa,1200,4,1,508.0121296296296
Mona Lisa,1200,4,1,479.6981481481482
Mona Lisa,1200,4,1,495.8547222222222
Mona Lisa,1200,4,2,479.1319675925926
Mona Lisa,1200,4,2,517.6122453703704
Mona Lisa,1200,4,2,494.49490740740737
Mona Lisa,1200,4,2,487.22020833333335
Mona Lisa,1200,4,2,510.5492129629629
Mona Lisa,1200,5,1,515.2655092592594
Mona Lisa,1200,5,1,535.4283796296296
Mona Lisa,1200,5,1,514.4969444444445
Mona Lisa,1200,5,1,542.7330092592592
Mona Lisa,1200,5,1,531.2860185185185
Mona Lisa,1200,5,2,522.943125
Mona Lisa,1200,5,2,505.0171296296296
Mona Lisa,1200,5,2,552.9299305555555
Mona Lisa,1200,5,2,520.3328935185185
Mona Lisa,1200,5,2,534.3099537037037
Mona Lisa,1200,6,1,547.3844675925926
Mona Lisa,1200,6,1,546.1457638888887
Mona Lisa,1200,6,1,513.1576388888889
Mona Lisa,1200,6,1,536.2394907407406
Mona Lisa,1200,6,1,525.6235185185185
Mona Lisa,1200,6,2,531.3482638888888
Mona Lisa,1200,6,2,543.5625925925926
Mona Lisa,1200,6,2,553.9068055555556
Mona Lisa,1200,6,2,530.7501620370372
Mona Lisa,1200,6,2,551.158287037037
Mondriaan,60,3,1,1077.1045601851852
Mondriaan,60,3,1,825.1315046296297
Mondriaan,60,3,1,961.2337731481482
Mondriaan,60,3,1,932.1919675925926
Mondriaan,60,3,1,686.1726620370371
Mondriaan,60,3,2,782.5132175925926
Mondriaan,60,3,2,891.3279166666665
Mondriaan,60,3,2,799.4968981481481
Mondriaan,60,3,2,707.4469675925926
Mondriaan,60,3,2,944.2448842592592
Mondriaan,60,4,1,885.3593981481482
Mondriaan,60,4,1,650.3821527777778
Mondriaan,60,4,1,867.4170138888887
Mondriaan,60,4,1,681.5322685185185
Mondriaan,60,4,2,1055.7644675925926
Mondriaan,60,4,1,537.5402777777778
Mondriaan,60,4,2,877.492037037037
Mondriaan,60,4,2,794.9809953703704
Mondriaan,60,4,2,483.32736111111114
Mondriaan,60,4,2,740.8234490740741
Mondriaan,60,5,1,681.1544444444445
Mondriaan,60,5,1,903.2045370370372
Mondriaan,60,5,1,1126.0728703703705
Mondriaan,60,5,1,1166.1524074074075
Mondriaan,60,5,1,793.6206944444444
Mondriaan,60,5,2,898.2690972222223
Mondriaan,60,5,2,600.690162037037
Mondriaan,60,5,2,996.5966666666667
Mondriaan,60,5,2,523.5338194444445
Mondriaan,60,5,2,708.5292592592592
Mondriaan,60,6,1,1101.8010416666666
Mondriaan,60,6,1,1097.615972222222
Mondriaan,60,6,1,715.5978009259261
Mondriaan,60,6,1,814.4631712962962
Mondriaan,60,6,1,765.8218055555556
Mondriaan,60,6,2,1074.3625925925926
Mondriaan,60,6,2,1817.8950231481479
Mondriaan,60,6,2,999.9708564814816
Mondriaan,60,6,2,716.4843055555556
Mondriaan,60,6,2,690.6706944444444
Mondriaan,120,3,1,318.78983796296296
Mondriaan,120,3,1,437.49317129629634
Mondriaan,120,3,1,517.9735185185185
Mondriaan,120,3,1,302.0381944444445
Mondriaan,120,3,1,277.30504629629627
Mondriaan,120,3,2,269.2895601851852
Mondriaan,120,3,2,326.89849537037037
Mondriaan,120,3,2,237.70574074074074
Mondriaan,120,3,2,453.1231481481482
Mondriaan,120,3,2,271.32875
Mondriaan,120,4,1,591.5303935185185
Mondriaan,120,4,1,394.3162037037037
Mondriaan,120,4,1,279.6050925925926
Mondriaan,120,4,1,250.99590277777781
Mondriaan,120,4,1,606.7934953703704
Mondriaan,120,4,2,375.75104166666665
Mondriaan,120,4,2,278.4324537037037
Mondriaan,120,4,2,326.79094907407415
Mondriaan,120,4,2,278.994699074074
Mondriaan,120,4,2,331.57530092592594
Mondriaan,120,5,1,272.490162037037
Mondriaan,120,5,1,295.3393981481481
Mondriaan,120,5,1,307.98347222222225
Mondriaan,120,5,1,321.55775462962964
Mondriaan,120,5,1,438.82606481481486
Mondriaan,120,5,2,227.5752083333333
Mondriaan,120,5,2,315.95152777777776
Mondriaan,120,5,2,352.00821759259264
Mondriaan,120,5,2,360.64430555555566
Mondriaan,120,5,2,385.695300925926
Mondriaan,120,6,1,422.18898148148145
Mondriaan,120,6,1,266.36421296296294
Mondriaan,120,6,1,641.2797222222222
Mondriaan,120,6,1,382.0709490740741
Mondriaan,120,6,1,357.2271296296296
Mondriaan,120,6,2,292.52717592592586
Mondriaan,120,6,2,234.5376851851852
Mondriaan,120,6,2,560.1213194444445
Mondriaan,120,6,2,537.7265046296296
Mondriaan,120,6,2,323.5266435185185
Mondriaan,180,3,1,198.3065740740741
Mondriaan,180,3,1,243.63784722222226
Mondriaan,180,3,1,237.12761574074074
Mondriaan,180,3,1,165.72354166666668
Mondriaan,180,3,1,239.52789351851848
Mondriaan,180,3,2,215.75289351851848
Mondriaan,180,3,2,181.54752314814812
Mondriaan,180,3,2,163.27648148148148
Mondriaan,180,3,2,227.8230787037037
Mondriaan,180,3,2,297.83344907407405
Mondriaan,180,4,1,347.7313194444445
Mondriaan,180,4,1,242.33483796296292
Mondriaan,180,4,1,216.42328703703706
Mondriaan,180,4,1,201.86305555555558
Mondriaan,180,4,1,234.18423611111112
Mondriaan,180,4,2,141.26328703703703
Mondriaan,180,4,2,232.71805555555562
Mondriaan,180,4,2,196.6692592592593
Mondriaan,180,4,2,205.16277777777782
Mondriaan,180,4,2,167.68171296296296
Mondriaan,180,5,1,249.50046296296296
Mondriaan,180,5,1,166.27324074074073
Mondriaan,180,5,1,211.74090277777782
Mondriaan,180,5,1,213.4394212962963
Mondriaan,180,5,1,178.8667824074074
Mondriaan,180,5,2,214.5099537037037
Mondriaan,180,5,2,238.45025462962963
Mondriaan,180,5,2,155.11787037037035
Mondriaan,180,5,2,239.16861111111112
Mondriaan,180,5,2,207.59106481481479
Mondriaan,180,6,1,195.9191435185185
Mondriaan,180,6,1,213.05798611111112
Mondriaan,180,6,1,315.21351851851847
Mondriaan,180,6,1,188.2844675925926
Mondriaan,180,6,1,194.35625
Mondriaan,180,6,2,257.7818287037037
Mondriaan,180,6,2,251.82335648148148
Mondriaan,180,6,2,221.44872685185183
Mondriaan,180,6,2,266.64773148148146
Mondriaan,180,6,2,211.30462962962963
Mondriaan,240,3,1,188.23479166666667
Mondriaan,240,3,1,190.2988425925926
Mondriaan,240,3,1,162.99717592592592
Mondriaan,240,3,1,131.1057638888889
Mondriaan,240,3,1,153.63349537037035
Mondriaan,240,3,2,172.4343287037037
Mondriaan,240,3,2,164.8962731481481
Mondriaan,240,3,2,174.73037037037037
Mondriaan,240,3,2,172.34851851851852
Mondriaan,240,3,2,188.30497685185185
Mondriaan,240,4,1,199.679050925926
Mondriaan,240,4,1,128.02650462962964
Mondriaan,240,4,1,139.04444444444445
Mondriaan,240,4,1,156.73368055555557
Mondriaan,240,4,1,158.34921296296298
Mondriaan,240,4,2,137.52935185185186
Mondriaan,240,4,2,153.320625
Mondriaan,240,4,2,206.00953703703703
Mondriaan,240,4,2,160.27724537037037
Mondriaan,240,4,2,206.21185185185183
Mondriaan,240,5,1,179.74122685185185
Mondriaan,240,5,1,166.77921296296296
Mondriaan,240,5,1,191.50328703703704
Mondriaan,240,5,1,127.48719907407408
Mondriaan,240,5,1,235.3666898148148
Mondriaan,240,5,2,157.0019675925926
Mondriaan,240,5,2,207.57375
Mondriaan,240,5,2,137.42810185185186
Mondriaan,240,5,2,187.929050925926
Mondriaan,240,5,2,167.8668287037037
Mondriaan,240,6,1,192.65752314814816
Mondriaan,240,6,1,192.5248148148148
Mondriaan,240,6,1,300.4367361111111
Mondriaan,240,6,1,201.3192592592593
Mondriaan,240,6,1,171.45743055555556
Mondriaan,240,6,2,239.60247685185183
Mondriaan,240,6,2,247.9407175925926
Mondriaan,240,6,2,143.4692824074074
Mondriaan,240,6,2,157.2567824074074
Mondriaan,240,6,2,193.67909722222225
Mondriaan,300,3,1,160.78203703703704
Mondriaan,300,3,1,123.86145833333332
Mondriaan,300,3,1,105.0517824074074
Mondriaan,300,3,1,113.7286574074074
Mondriaan,300,3,1,124.60611111111109
Mondriaan,300,3,2,124.05108796296295
Mondriaan,300,3,2,115.94335648148147
Mondriaan,300,3,2,121.76217592592592
Mondriaan,300,3,2,133.24377314814814
Mondriaan,300,3,2,156.95680555555555
Mondriaan,300,4,1,115.01819444444445
Mondriaan,300,4,1,159.959375
Mondriaan,300,4,1,182.0191898148148
Mondriaan,300,4,1,142.15377314814816
Mondriaan,300,4,1,167.8711574074074
Mondriaan,300,4,2,138.30828703703705
Mondriaan,300,4,2,165.19763888888892
Mondriaan,300,4,2,113.0979398148148
Mondriaan,300,4,2,131.6871759259259
Mondriaan,300,4,2,124.89486111111113
Mondriaan,300,5,1,176.58166666666668
Mondriaan,300,5,1,123.17027777777778
Mondriaan,300,5,1,113.23469907407407
Mondriaan,300,5,1,180.5022685185185
Mondriaan,300,5,1,152.62555555555556
Mondriaan,300,5,2,126.67020833333332
Mondriaan,300,5,2,119.4430324074074
Mondriaan,300,5,2,121.44530092592592
Mondriaan,300,5,2,170.7076851851852
Mondriaan,300,5,2,129.14745370370372
Mondriaan,300,6,1,180.3915046296296
Mondriaan,300,6,1,157.95583333333337
Mondriaan,300,6,1,161.8329398148148
Mondriaan,300,6,1,183.15319444444444
Mondriaan,300,6,1,100.99701388888887
Mondriaan,300,6,2,134.07233796296296
Mondriaan,300,6,2,120.15969907407408
Mondriaan,300,6,2,162.4516898148148
Mondriaan,300,6,2,114.21636574074074
Mondriaan,300,6,2,148.5653472222222
Mondriaan,600,3,1,112.48011574074074
Mondriaan,600,3,1,92.94833333333334
Mondriaan,600,3,1,122.38694444444445
Mondriaan,600,3,1,102.25041666666668
Mondriaan,600,3,1,122.35104166666666
Mondriaan,600,3,2,88.91638888888889
Mondriaan,600,3,2,78.43199074074074
Mondriaan,600,3,2,108.8619675925926
Mondriaan,600,3,2,103.62280092592592
Mondriaan,600,3,2,111.58745370370372
Mondriaan,600,4,1,157.08761574074074
Mondriaan,600,4,1,103.73120370370371
Mondriaan,600,4,1,82.38101851851852
Mondriaan,600,4,1,100.5536574074074
Mondriaan,600,4,1,111.52972222222222
Mondriaan,600,4,2,75.13115740740741
Mondriaan,600,4,2,93.42851851851853
Mondriaan,600,4,2,125.51532407407407
Mondriaan,600,4,2,92.73337962962962
Mondriaan,600,4,2,103.1674074074074
Mondriaan,600,5,1,89.45537037037037
Mondriaan,600,5,1,89.76534722222222
Mondriaan,600,5,1,91.72456018518518
Mondriaan,600,5,1,94.69689814814815
Mondriaan,600,5,1,97.01650462962965
Mondriaan,600,5,2,91.92400462962965
Mondriaan,600,5,2,91.08701388888888
Mondriaan,600,5,2,107.80145833333331
Mondriaan,600,5,2,87.51092592592595
Mondriaan,600,5,2,104.51557870370372
Mondriaan,600,6,1,91.38914351851852
Mondriaan,600,6,1,106.39671296296295
Mondriaan,600,6,1,104.30317129629628
Mondriaan,600,6,1,93.54546296296296
Mondriaan,600,6,1,94.28002314814816
Mondriaan,600,6,2,98.17916666666666
Mondriaan,600,6,2,117.144375
Mondriaan,600,6,2,86.85291666666667
Mondriaan,600,6,2,130.27831018518518
Mondriaan,600,6,2,103.89925925925924
Mondriaan,900,3,1,104.10775462962962
Mondriaan,900,3,1,95.29511574074074
Mondriaan,900,3,1,72.30666666666667
Mondriaan,900,3,1,89.78668981481482
Mondriaan,900,3,1,88.36645833333333
Mondriaan,900,3,2,80.94849537037038
Mondriaan,900,3,2,75.98287037037036
Mondriaan,900,3,2,92.26972222222223
Mondriaan,900,3,2,100.7480324074074
Mondriaan,900,3,2,75.37689814814813
Mondriaan,900,4,1,68.24972222222222
Mondriaan,900,4,1,78.58840277777777
Mondriaan,900,4,1,62.7443287037037
Mondriaan,900,4,1,96.23671296296295
Mondriaan,900,4,1,88.24273148148147
Mondriaan,900,4,2,81.37
Mondriaan,900,4,2,84.6076388888889
Mondriaan,900,4,2,69.6575
Mondriaan,900,4,2,84.27539351851851
Mondriaan,900,4,2,82.57599537037036
Mondriaan,900,5,1,72.99076388888889
Mondriaan,900,5,1,112.0591898148148
Mondriaan,900,5,1,97.59881944444444
Mondriaan,900,5,1,85.94664351851853
Mondriaan,900,5,1,99.87634259259261
Mondriaan,900,5,2,98.463125
Mondriaan,900,5,2,86.27097222222223
Mondriaan,900,5,2,67.9737962962963
Mondriaan,900,5,2,82.86451388888891
Mondriaan,900,5,2,80.56814814814815
Mondriaan,900,6,1,100.3987962962963
Mondriaan,900,6,1,102.68976851851852
Mondriaan,900,6,1,95.0269212962963
Mondriaan,900,6,1,97.43173611111109
Mondriaan,900,6,1,107.61597222222224
Mondriaan,900,6,2,110.33268518518518
Mondriaan,900,6,2,96.54826388888887
Mondriaan,900,6,2,89.44881944444445
Mondriaan,900,6,2,75.49467592592595
Mondriaan,900,6,2,91.9937962962963
Mondriaan,1200,3,1,75.48849537037037
Mondriaan,1200,3,1,74.7836574074074
Mondriaan,1200,3,1,67.46928240740739
Mondriaan,1200,3,1,75.09893518518518
Mondriaan,1200,3,1,91.87328703703704
Mondriaan,1200,3,2,88.91011574074074
Mondriaan,1200,3,2,60.84185185185186
Mondriaan,1200,3,2,93.91944444444445
Mondriaan,1200,3,2,83.17541666666666
Mondriaan,1200,3,2,84.04236111111109
Mondriaan,1200,4,1,67.97550925925925
Mondriaan,1200,4,1,66.95622685185185
Mondriaan,1200,4,1,78.67905092592592
Mondriaan,1200,4,1,99.92712962962965
Mondriaan,1200,4,1,72.77113425925926
Mondriaan,1200,4,2,78.55650462962961
Mondriaan,1200,4,2,92.8270601851852
Mondriaan,1200,4,2,69.22768518518518
Mondriaan,1200,4,2,83.0636574074074
Mondriaan,1200,4,2,67.74851851851852
Mondriaan,1200,5,1,78.5142824074074
Mondriaan,1200,5,1,115.85284722222221
Mondriaan,1200,5,1,80.59414351851852
Mondriaan,1200,5,1,79.83569444444444
Mondriaan,1200,5,1,88.8380324074074
Mondriaan,1200,5,2,73.14969907407408
Mondriaan,1200,5,2,80.77150462962962
Mondriaan,1200,5,2,74.98511574074074
Mondriaan,1200,5,2,72.04891203703704
Mondriaan,1200,5,2,73.06597222222223
Mondriaan,1200,6,1,85.12412037037036
Mondriaan,1200,6,1,73.43240740740741
Mondriaan,1200,6,1,91.16622685185185
Mondriaan,1200,6,1,74.76796296296297
Mondriaan,1200,6,1,87.15037037037037
Mondriaan,1200,6,2,101.7167824074074
Mondriaan,1200,6,2,81.98796296296297
Mondriaan,1200,6,2,79.80631944444444
Mondriaan,1200,6,2,75.83108796296297
Mondriaan,1200,6,2,84.27037037037037
Mondriaan,1500,3,1,78.04458333333334
Mondriaan,1500,3,1,82.92493055555556
Mondriaan,1500,3,1,67.56662037037037
Mondriaan,1500,3,1,73.56305555555555
Mondriaan,1500,3,1,63.573171296296294
Mondriaan,1500,3,2,83.30747685185185
Mondriaan,1500,3,2,77.16266203703705
Mondriaan,1500,3,2,72.77849537037036
Mondriaan,1500,3,2,67.03664351851853
Mondriaan,1500,3,2,74.15506944444445
Mondriaan,1500,4,1,78.76252314814816
Mondriaan,1500,4,1,81.44608796296295
Mondriaan,1500,4,1,86.8667824074074
Mondriaan,1500,4,1,79.8768287037037
Mondriaan,1500,4,1,77.44256944444443
Mondriaan,1500,4,2,93.96993055555555
Mondriaan,1500,4,2,85.21002314814815
Mondriaan,1500,4,2,66.16449074074075
Mondriaan,1500,4,2,74.36356481481482
Mondriaan,1500,4,2,90.27611111111109
Mondriaan,1500,5,1,81.89314814814814
Mondriaan,1500,5,1,76.72386574074073
Mondriaan,1500,5,1,75.71087962962962
Mondriaan,1500,5,1,98.37162037037035
Mondriaan,1500,5,1,68.3463888888889
Mondriaan,1500,5,2,87.00518518518518
Mondriaan,1500,5,2,77.30789351851851
Mondriaan,1500,5,2,85.97020833333332
Mondriaan,1500,5,2,105.5126851851852
Mondriaan,1500,5,2,103.23671296296295
Mondriaan,1500,6,1,107.23111111111109
Mondriaan,1500,6,1,73.78097222222222
Mondriaan,1500,6,1,88.3975462962963
Mondriaan,1500,6,1,91.12289351851852
Mondriaan,1500,6,1,81.9542824074074
Mondriaan,1500,6,2,87.61956018518518
Mondriaan,1500,6,2,107.6211574074074
Mondriaan,1500,6,2,96.64238425925926
Mondriaan,1500,6,2,82.16280092592592
Mondriaan,1500,6,2,75.86858796296295
Mondriaan,1800,3,1,89.70988425925924
Mondriaan,1800,3,1,76.03034722222222
Mondriaan,1800,3,1,75.79793981481481
Mondriaan,1800,3,1,85.53282407407406
Mondriaan,1800,3,1,61.878009259259265
Mondriaan,1800,3,2,80.73224537037036
Mondriaan,1800,3,2,84.20131944444445
Mondriaan,1800,3,2,80.88340277777776
Mondriaan,1800,3,2,66.09289351851852
Mondriaan,1800,3,2,65.24863425925926
Mondriaan,1800,4,1,68.37439814814815
Mondriaan,1800,4,1,80.43011574074075
Mondriaan,1800,4,1,87.5817824074074
Mondriaan,1800,4,1,70.61659722222224
Mondriaan,1800,4,1,68.33631944444444
Mondriaan,1800,4,2,84.39185185185184
Mondriaan,1800,4,2,88.69662037037037
Mondriaan,1800,4,2,96.36208333333332
Mondriaan,1800,4,2,107.37277777777778
Mondriaan,1800,4,2,98.97131944444445
Mondriaan,1800,5,1,67.57870370370371
Mondriaan,1800,5,1,76.30298611111111
Mondriaan,1800,5,1,81.02391203703705
Mondriaan,1800,5,1,84.9992824074074
Mondriaan,1800,5,1,74.47888888888889
Mondriaan,1800,5,2,65.11685185185185
Mondriaan,1800,5,2,87.41368055555556
Mondriaan,1800,5,2,79.76576388888887
Mondriaan,1800,5,2,69.53405092592592
Mondriaan,1800,5,2,76.3299074074074
Mondriaan,1800,6,1,64.98050925925926
Mondriaan,1800,6,1,89.83393518518518
Mondriaan,1800,6,1,75.81680555555556
Mondriaan,1800,6,1,86.44296296296297
Mondriaan,1800,6,1,100.91319444444444
Mondriaan,1800,6,2,80.08215277777778
Mondriaan,1800,6,2,116.95400462962965
Mondriaan,1800,6,2,71.11446759259259
Mondriaan,1800,6,2,74.31483796296297
Mondriaan,1800,6,2,76.14634259259259
Pollock,60,3,1,17808.358587962965
Pollock,60,3,1,17904.198958333334
Pollock,60,3,1,17806.50576388889
Pollock,60,3,1,18133.662222222218
Pollock,60,3,1,18027.62145833333
Pollock,60,3,2,17993.80023148148
Pollock,60,3,2,18154.45122685185
Pollock,60,3,2,17849.762708333332
Pollock,60,3,2,18068.846921296292
Pollock,60,3,2,17903.06944444444
Pollock,60,4,1,17930.52835648148
Pollock,60,4,1,18223.331041666668
Pollock,60,4,1,17984.757337962958
Pollock,60,4,1,18026.25863425926
Pollock,60,4,2,18080.96143518518
Pollock,60,4,1,18178.70800925926
Pollock,60,4,2,18081.12377314815
Pollock,60,4,2,17770.0875
Pollock,60,4,2,18321.192152777778
Pollock,60,5,1,18191.48664351852
Pollock,60,4,2,18098.48618055556
Pollock,60,5,1,18117.425555555557
Pollock,60,5,1,18107.06868055556
Pollock,60,5,2,17939.57314814815
Pollock,60,5,1,18105.03379629629
Pollock,60,5,1,18279.501273148147
Pollock,60,5,2,18164.11395833333
Pollock,60,5,2,18191.973842592593
Pollock,60,6,1,18231.90125
Pollock,60,5,2,18063.349652777782
Pollock,60,5,2,17975.595046296297
Pollock,60,6,1,18361.46145833333
Pollock,60,6,1,18303.84909722222
Pollock,60,6,2,18132.636736111108
Pollock,60,6,1,18151.343449074076
Pollock,60,6,1,18049.74442129629
Pollock,60,6,2,18176.21391203704
Pollock,60,6,2,18121.72168981481
Pollock,60,6,2,18290.135324074075
Pollock,60,6,2,18077.148587962958
Pollock,120,3,1,17132.053101851852
Pollock,120,3,1,17154.079953703702
Pollock,120,3,1,17108.526087962964
Pollock,120,3,1,17077.22231481482
Pollock,120,3,1,17176.729166666668
Pollock,120,3,2,17043.941157407407
Pollock,120,3,2,16896.158796296295
Pollock,120,3,2,17267.371180555554
Pollock,120,3,2,16941.962731481482
Pollock,120,3,2,17168.241203703703
Pollock,120,4,1,17068.34111111111
Pollock,120,4,1,17296.35678240741
Pollock,120,4,1,17170.999953703704
Pollock,120,4,1,16959.942523148147
Pollock,120,4,1,17058.652430555554
Pollock,120,4,2,17134.069837962958
Pollock,120,4,2,16941.034675925926
Pollock,120,4,2,17135.048171296297
